timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1722583369148,678,HTTP Request,200,OK,Thread Group 1-23,text,true,,300,1026223,248,248,http://localhost:8000/upload/,677,0,25
1722583369137,688,HTTP Request,200,OK,Thread Group 1-5,text,true,,300,1026131,248,248,http://localhost:8000/upload/,687,0,35
1722583369170,670,HTTP Request,200,OK,Thread Group 1-29,text,true,,300,1026262,251,251,http://localhost:8000/upload/,670,0,3
1722583369147,695,HTTP Request,200,OK,Thread Group 1-22,text,true,,300,1026210,250,250,http://localhost:8000/upload/,695,0,26
1722583369161,771,HTTP Request,200,OK,Thread Group 1-26,text,true,,300,1026132,280,280,http://localhost:8000/upload/,771,0,12
1722583369139,818,HTTP Request,200,OK,Thread Group 1-14,text,true,,300,1026249,288,288,http://localhost:8000/upload/,818,0,33
1722583369136,826,HTTP Request,200,OK,Thread Group 1-1,text,true,,300,1026144,288,288,http://localhost:8000/upload/,826,0,36
1722583369154,817,HTTP Request,200,OK,Thread Group 1-24,text,true,,300,1026210,290,290,http://localhost:8000/upload/,817,0,19
1722583369140,832,HTTP Request,200,OK,Thread Group 1-10,text,true,,300,1026132,290,290,http://localhost:8000/upload/,832,0,32
1722583369162,836,HTTP Request,200,OK,Thread Group 1-27,text,true,,300,1026184,297,297,http://localhost:8000/upload/,836,0,11
1722583369136,1047,HTTP Request,200,OK,Thread Group 1-15,text,true,,300,1026132,358,358,http://localhost:8000/upload/,1047,0,36
1722583369138,1047,HTTP Request,200,OK,Thread Group 1-3,text,true,,300,1026235,357,357,http://localhost:8000/upload/,1047,0,34
1722583369189,1053,HTTP Request,200,OK,Thread Group 1-36,text,true,,300,1026132,375,375,http://localhost:8000/upload/,1053,0,1
1722583369140,1102,HTTP Request,200,OK,Thread Group 1-16,text,true,,300,1026145,376,376,http://localhost:8000/upload/,1102,0,32
1722583369136,1108,HTTP Request,200,OK,Thread Group 1-9,text,true,,300,1026235,375,375,http://localhost:8000/upload/,1108,0,36
1722583369143,1122,HTTP Request,200,OK,Thread Group 1-20,text,true,,300,1026223,379,379,http://localhost:8000/upload/,1122,0,30
1722583369143,1140,HTTP Request,200,OK,Thread Group 1-21,text,true,,300,1026171,384,384,http://localhost:8000/upload/,1140,0,31
1722583369140,1155,HTTP Request,200,OK,Thread Group 1-19,text,true,,300,1026184,383,383,http://localhost:8000/upload/,1155,0,33
1722583369199,1099,HTTP Request,200,OK,Thread Group 1-38,text,true,,300,1026249,382,382,http://localhost:8000/upload/,1099,0,2
1722583369190,1111,HTTP Request,200,OK,Thread Group 1-37,text,true,,300,1026184,381,381,http://localhost:8000/upload/,1111,0,1
1722583369188,1114,HTTP Request,200,OK,Thread Group 1-35,text,true,,300,1026249,380,380,http://localhost:8000/upload/,1114,0,1
1722583369136,1169,HTTP Request,200,OK,Thread Group 1-13,text,true,,300,1026197,379,379,http://localhost:8000/upload/,1169,0,36
1722583369171,1147,HTTP Request,200,OK,Thread Group 1-30,text,true,,300,1026132,378,378,http://localhost:8000/upload/,1147,0,2
1722583369140,1180,HTTP Request,200,OK,Thread Group 1-7,text,true,,300,1026196,377,377,http://localhost:8000/upload/,1180,0,33
