timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1722583350199,437,HTTP Request,200,OK,Thread Group 1-12,text,true,,300,1026197,99,99,http://localhost:8000/upload/,436,0,18
1722583350214,422,HTTP Request,200,OK,Thread Group 1-15,text,true,,300,1026210,99,99,http://localhost:8000/upload/,421,0,3
1722583350196,545,HTTP Request,200,OK,Thread Group 1-2,text,true,,300,1026261,119,119,http://localhost:8000/upload/,545,0,22
1722583350214,531,HTTP Request,200,OK,Thread Group 1-16,text,true,,300,1026145,118,118,http://localhost:8000/upload/,531,0,3
1722583350196,552,HTTP Request,200,OK,Thread Group 1-8,text,true,,300,1026196,118,118,http://localhost:8000/upload/,552,0,22
1722583350195,605,HTTP Request,200,OK,Thread Group 1-11,text,true,,300,1026158,127,127,http://localhost:8000/upload/,605,0,23
1722583350199,602,HTTP Request,200,OK,Thread Group 1-13,text,true,,300,1026132,126,126,http://localhost:8000/upload/,602,0,18
1722583350196,607,HTTP Request,200,OK,Thread Group 1-9,text,true,,300,1026248,125,125,http://localhost:8000/upload/,607,0,22
1722583350234,598,HTTP Request,200,OK,Thread Group 1-19,text,true,,300,1026210,131,131,http://localhost:8000/upload/,598,0,2
1722583350229,609,HTTP Request,200,OK,Thread Group 1-18,text,true,,300,1026132,131,131,http://localhost:8000/upload/,609,0,0
1722583350236,633,HTTP Request,200,OK,Thread Group 1-20,text,true,,300,1026184,136,136,http://localhost:8000/upload/,633,0,0
1722583350221,659,HTTP Request,200,OK,Thread Group 1-17,text,true,,300,1026171,137,137,http://localhost:8000/upload/,659,0,2
1722583350196,733,HTTP Request,200,OK,Thread Group 1-3,text,true,,300,1026235,145,145,http://localhost:8000/upload/,733,0,22
1722583350209,749,HTTP Request,200,OK,Thread Group 1-14,text,true,,300,1026223,151,151,http://localhost:8000/upload/,749,0,8
1722583350196,763,HTTP Request,200,OK,Thread Group 1-1,text,true,,300,1026157,151,151,http://localhost:8000/upload/,763,0,22
1722583350196,860,HTTP Request,200,OK,Thread Group 1-5,text,true,,300,1026170,169,169,http://localhost:8000/upload/,860,0,23
1722583350195,885,HTTP Request,200,OK,Thread Group 1-10,text,true,,300,1026249,172,172,http://localhost:8000/upload/,885,0,22
1722583350196,886,HTTP Request,200,OK,Thread Group 1-7,text,true,,300,1026248,172,172,http://localhost:8000/upload/,886,0,23
1722583350246,836,HTTP Request,200,OK,Thread Group 1-22,text,true,,300,1026132,171,171,http://localhost:8000/upload/,836,0,0
1722583350196,887,HTTP Request,200,OK,Thread Group 1-4,text,true,,300,1026196,171,171,http://localhost:8000/upload/,887,0,22
1722583350239,860,HTTP Request,200,OK,Thread Group 1-21,text,true,,300,1026132,172,172,http://localhost:8000/upload/,860,0,1
1722583350272,847,HTTP Request,200,OK,Thread Group 1-27,text,true,,300,1026210,175,175,http://localhost:8000/upload/,847,0,0
1722583350196,960,HTTP Request,200,OK,Thread Group 1-6,text,true,,300,1026157,178,178,http://localhost:8000/upload/,960,0,23
1722583350320,841,HTTP Request,200,OK,Thread Group 1-37,text,true,,300,1026132,177,177,http://localhost:8000/upload/,841,0,0
1722583350330,852,HTTP Request,200,OK,Thread Group 1-39,text,true,,300,1026236,176,176,http://localhost:8000/upload/,852,0,1
1722583350310,878,HTTP Request,200,OK,Thread Group 1-35,text,true,,300,1026145,175,175,http://localhost:8000/upload/,878,0,0
1722583350279,934,HTTP Request,200,OK,Thread Group 1-29,text,true,,300,1026197,174,174,http://localhost:8000/upload/,934,0,1
1722583350297,922,HTTP Request,200,OK,Thread Group 1-32,text,true,,300,1026236,173,173,http://localhost:8000/upload/,922,0,1
1722583350306,914,HTTP Request,200,OK,Thread Group 1-34,text,true,,300,1026145,172,172,http://localhost:8000/upload/,914,0,1
1722583350317,911,HTTP Request,200,OK,Thread Group 1-36,text,true,,300,1026145,171,171,http://localhost:8000/upload/,911,0,1
1722583350264,964,HTTP Request,200,OK,Thread Group 1-26,text,true,,300,1026132,171,171,http://localhost:8000/upload/,964,0,0
1722583350274,962,HTTP Request,200,OK,Thread Group 1-28,text,true,,300,1026262,169,169,http://localhost:8000/upload/,962,0,1
1722583350336,908,HTTP Request,200,OK,Thread Group 1-40,text,true,,300,1026223,168,168,http://localhost:8000/upload/,908,0,1
1722583350518,731,HTTP Request,200,OK,Thread Group 1-77,text,true,,300,1026210,167,167,http://localhost:8000/upload/,731,0,1
1722583350324,926,HTTP Request,200,OK,Thread Group 1-38,text,true,,300,1026184,166,166,http://localhost:8000/upload/,926,0,0
1722583350299,952,HTTP Request,200,OK,Thread Group 1-33,text,true,,300,1026262,165,165,http://localhost:8000/upload/,952,0,1
1722583350423,829,HTTP Request,200,OK,Thread Group 1-57,text,true,,300,1026171,164,164,http://localhost:8000/upload/,829,0,0
1722583350252,1021,HTTP Request,200,OK,Thread Group 1-23,text,true,,300,1026171,163,163,http://localhost:8000/upload/,1021,0,1
1722583350364,909,HTTP Request,200,OK,Thread Group 1-46,text,true,,300,1026236,163,163,http://localhost:8000/upload/,909,0,1
1722583350262,1012,HTTP Request,200,OK,Thread Group 1-25,text,true,,300,1026210,161,161,http://localhost:8000/upload/,1012,0,1
1722583350254,1023,HTTP Request,200,OK,Thread Group 1-24,text,true,,300,1026132,160,160,http://localhost:8000/upload/,1023,0,1
1722583350288,994,HTTP Request,200,OK,Thread Group 1-30,text,true,,300,1026132,159,159,http://localhost:8000/upload/,994,0,0
1722583350359,924,HTTP Request,200,OK,Thread Group 1-45,text,true,,300,1026249,158,158,http://localhost:8000/upload/,924,0,0
1722583350370,915,HTTP Request,200,OK,Thread Group 1-47,text,true,,300,1026132,157,157,http://localhost:8000/upload/,915,0,1
1722583350413,880,HTTP Request,200,OK,Thread Group 1-55,text,true,,300,1026223,156,156,http://localhost:8000/upload/,880,0,1
1722583350358,936,HTTP Request,200,OK,Thread Group 1-44,text,true,,300,1026210,155,155,http://localhost:8000/upload/,936,0,1
1722583350513,784,HTTP Request,200,OK,Thread Group 1-75,text,true,,300,1026236,154,154,http://localhost:8000/upload/,784,0,0
1722583350481,820,HTTP Request,200,OK,Thread Group 1-69,text,true,,300,1026223,153,153,http://localhost:8000/upload/,820,0,1
1722583350424,877,HTTP Request,200,OK,Thread Group 1-58,text,true,,300,1026223,152,152,http://localhost:8000/upload/,877,0,0
1722583350552,753,HTTP Request,200,OK,Thread Group 1-83,text,true,,300,1026223,151,151,http://localhost:8000/upload/,753,0,0
1722583350391,915,HTTP Request,200,OK,Thread Group 1-51,text,true,,300,1026171,150,150,http://localhost:8000/upload/,915,0,0
1722583350434,875,HTTP Request,200,OK,Thread Group 1-60,text,true,,300,1026158,149,149,http://localhost:8000/upload/,875,0,1
