timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1722583381295,1051,HTTP Request,200,OK,Thread Group 1-31,text,true,,300,1026197,500,500,http://localhost:8000/upload/,1050,0,30
1722583381293,1111,HTTP Request,200,OK,Thread Group 1-17,text,true,,300,1026184,499,499,http://localhost:8000/upload/,1111,0,31
1722583381298,1196,HTTP Request,200,OK,Thread Group 1-24,text,true,,300,1026145,498,498,http://localhost:8000/upload/,1196,0,27
1722583381310,1229,HTTP Request,200,OK,Thread Group 1-36,text,true,,300,1026249,497,497,http://localhost:8000/upload/,1229,0,17
1722583381295,1322,HTTP Request,200,OK,Thread Group 1-15,text,true,,300,1026249,496,496,http://localhost:8000/upload/,1322,0,33
1722583381293,1327,HTTP Request,200,OK,Thread Group 1-1,text,true,,300,1026248,495,495,http://localhost:8000/upload/,1327,0,32
1722583381297,1365,HTTP Request,200,OK,Thread Group 1-3,text,true,,300,1026209,494,494,http://localhost:8000/upload/,1365,0,36
1722583381313,1349,HTTP Request,200,OK,Thread Group 1-39,text,true,,300,1026171,494,494,http://localhost:8000/upload/,1349,0,17
1722583381296,1367,HTTP Request,200,OK,Thread Group 1-25,text,true,,300,1026145,492,492,http://localhost:8000/upload/,1367,0,39
1722583381308,1355,HTTP Request,200,OK,Thread Group 1-37,text,true,,300,1026132,491,491,http://localhost:8000/upload/,1355,0,17
1722583381297,1370,HTTP Request,200,OK,Thread Group 1-6,text,true,,300,1026196,490,490,http://localhost:8000/upload/,1370,0,28
1722583381298,1370,HTTP Request,200,OK,Thread Group 1-26,text,true,,300,1026184,489,489,http://localhost:8000/upload/,1370,0,32
1722583381294,1382,HTTP Request,200,OK,Thread Group 1-16,text,true,,300,1026223,488,488,http://localhost:8000/upload/,1382,0,40
1722583381297,1398,HTTP Request,200,OK,Thread Group 1-19,text,true,,300,1026197,487,487,http://localhost:8000/upload/,1398,0,28
1722583381293,1412,HTTP Request,200,OK,Thread Group 1-8,text,true,,300,1026131,486,486,http://localhost:8000/upload/,1412,0,34
1722583381331,1387,HTTP Request,200,OK,Thread Group 1-48,text,true,,300,1026184,485,485,http://localhost:8000/upload/,1386,0,3
1722583381297,1423,HTTP Request,200,OK,Thread Group 1-7,text,true,,300,1026209,484,484,http://localhost:8000/upload/,1422,0,28
1722583381293,1430,HTTP Request,200,OK,Thread Group 1-4,text,true,,300,1026209,483,483,http://localhost:8000/upload/,1430,0,32
1722583381331,1394,HTTP Request,200,OK,Thread Group 1-46,text,true,,300,1026145,482,482,http://localhost:8000/upload/,1394,0,3
1722583381297,1441,HTTP Request,200,OK,Thread Group 1-30,text,true,,300,1026184,481,481,http://localhost:8000/upload/,1441,0,28
1722583381293,1473,HTTP Request,200,OK,Thread Group 1-22,text,true,,300,1026262,480,480,http://localhost:8000/upload/,1473,0,42
1722583381302,1484,HTTP Request,200,OK,Thread Group 1-34,text,true,,300,1026132,479,479,http://localhost:8000/upload/,1484,0,30
1722583381298,1526,HTTP Request,200,OK,Thread Group 1-11,text,true,,300,1026184,478,478,http://localhost:8000/upload/,1526,0,38
1722583381307,1520,HTTP Request,200,OK,Thread Group 1-35,text,true,,300,1026223,477,477,http://localhost:8000/upload/,1520,0,27
1722583381350,1482,HTTP Request,200,OK,Thread Group 1-56,text,true,,300,1026197,476,476,http://localhost:8000/upload/,1482,0,1
1722583381300,1533,HTTP Request,200,OK,Thread Group 1-32,text,true,,300,1026158,475,475,http://localhost:8000/upload/,1533,0,29
1722583381322,1525,HTTP Request,200,OK,Thread Group 1-45,text,true,,300,1026184,474,474,http://localhost:8000/upload/,1525,0,11
1722583381313,1537,HTTP Request,200,OK,Thread Group 1-40,text,true,,300,1026158,473,473,http://localhost:8000/upload/,1537,0,22
1722583381353,1502,HTTP Request,200,OK,Thread Group 1-60,text,true,,300,1026249,472,472,http://localhost:8000/upload/,1502,0,2
1722583381333,1532,HTTP Request,200,OK,Thread Group 1-49,text,true,,300,1026223,471,471,http://localhost:8000/upload/,1532,0,2
1722583381331,1560,HTTP Request,200,OK,Thread Group 1-47,text,true,,300,1026145,470,470,http://localhost:8000/upload/,1560,0,4
1722583381297,1609,HTTP Request,200,OK,Thread Group 1-29,text,true,,300,1026210,469,469,http://localhost:8000/upload/,1609,0,39
