timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1722583393192,1378,HTTP Request,200,OK,Thread Group 1-45,text,true,,300,1026145,600,600,http://localhost:8000/upload/,1376,0,6
1722583393164,1543,HTTP Request,200,OK,Thread Group 1-5,text,true,,300,1026209,599,599,http://localhost:8000/upload/,1543,0,34
1722583393195,1513,HTTP Request,200,OK,Thread Group 1-46,text,true,,300,1026223,598,598,http://localhost:8000/upload/,1513,0,1
1722583393163,1604,HTTP Request,200,OK,Thread Group 1-19,text,true,,300,1026132,597,597,http://localhost:8000/upload/,1604,0,37
1722583393164,1604,HTTP Request,200,OK,Thread Group 1-6,text,true,,300,1026183,596,596,http://localhost:8000/upload/,1604,0,35
1722583393171,1602,HTTP Request,200,OK,Thread Group 1-10,text,true,,300,1026262,595,595,http://localhost:8000/upload/,1602,0,26
1722583393177,1599,HTTP Request,200,OK,Thread Group 1-36,text,true,,300,1026171,594,594,http://localhost:8000/upload/,1599,0,20
1722583393171,1607,HTTP Request,200,OK,Thread Group 1-15,text,true,,300,1026236,593,593,http://localhost:8000/upload/,1607,0,26
1722583393181,1617,HTTP Request,200,OK,Thread Group 1-37,text,true,,300,1026184,592,592,http://localhost:8000/upload/,1617,0,19
1722583393163,1637,HTTP Request,200,OK,Thread Group 1-1,text,true,,300,1026144,591,591,http://localhost:8000/upload/,1637,0,34
1722583393171,1657,HTTP Request,200,OK,Thread Group 1-22,text,true,,300,1026236,590,590,http://localhost:8000/upload/,1657,0,26
1722583393171,1709,HTTP Request,200,OK,Thread Group 1-14,text,true,,300,1026145,589,589,http://localhost:8000/upload/,1709,0,30
1722583393168,1714,HTTP Request,200,OK,Thread Group 1-30,text,true,,300,1026223,588,588,http://localhost:8000/upload/,1714,0,36
1722583393194,1697,HTTP Request,200,OK,Thread Group 1-44,text,true,,300,1026262,587,587,http://localhost:8000/upload/,1697,0,3
1722583393171,1721,HTTP Request,200,OK,Thread Group 1-34,text,true,,300,1026249,586,586,http://localhost:8000/upload/,1721,0,26
1722583393171,1731,HTTP Request,200,OK,Thread Group 1-32,text,true,,300,1026249,585,585,http://localhost:8000/upload/,1731,0,34
1722583393204,1699,HTTP Request,200,OK,Thread Group 1-47,text,true,,300,1026210,584,584,http://localhost:8000/upload/,1699,0,5
1722583393162,1747,HTTP Request,200,OK,Thread Group 1-29,text,true,,300,1026197,583,583,http://localhost:8000/upload/,1747,0,53
1722583393163,1768,HTTP Request,200,OK,Thread Group 1-8,text,true,,300,1026222,582,582,http://localhost:8000/upload/,1768,0,38
1722583393178,1755,HTTP Request,200,OK,Thread Group 1-35,text,true,,300,1026223,581,581,http://localhost:8000/upload/,1755,0,31
1722583393169,1778,HTTP Request,200,OK,Thread Group 1-23,text,true,,300,1026249,580,580,http://localhost:8000/upload/,1778,0,28
1722583393201,1757,HTTP Request,200,OK,Thread Group 1-49,text,true,,300,1026158,579,579,http://localhost:8000/upload/,1757,0,5
1722583393170,1825,HTTP Request,200,OK,Thread Group 1-4,text,true,,300,1026144,578,578,http://localhost:8000/upload/,1825,0,41
1722583393163,1835,HTTP Request,200,OK,Thread Group 1-7,text,true,,300,1026235,577,577,http://localhost:8000/upload/,1835,0,45
1722583393185,1824,HTTP Request,200,OK,Thread Group 1-39,text,true,,300,1026210,576,576,http://localhost:8000/upload/,1824,0,16
1722583393216,1794,HTTP Request,200,OK,Thread Group 1-54,text,true,,300,1026262,575,575,http://localhost:8000/upload/,1794,0,4
1722583393160,1852,HTTP Request,200,OK,Thread Group 1-17,text,true,,300,1026184,574,574,http://localhost:8000/upload/,1852,0,45
1722583393161,1852,HTTP Request,200,OK,Thread Group 1-27,text,true,,300,1026132,573,573,http://localhost:8000/upload/,1852,0,61
1722583393174,1841,HTTP Request,200,OK,Thread Group 1-33,text,true,,300,1026223,572,572,http://localhost:8000/upload/,1841,0,41
1722583393206,1810,HTTP Request,200,OK,Thread Group 1-48,text,true,,300,1026236,571,571,http://localhost:8000/upload/,1810,0,4
1722583393171,1845,HTTP Request,200,OK,Thread Group 1-26,text,true,,300,1026171,570,570,http://localhost:8000/upload/,1845,0,36
1722583393163,1855,HTTP Request,200,OK,Thread Group 1-16,text,true,,300,1026262,569,569,http://localhost:8000/upload/,1855,0,56
1722583393165,1868,HTTP Request,200,OK,Thread Group 1-31,text,true,,300,1026158,568,568,http://localhost:8000/upload/,1868,0,58
1722583393164,1876,HTTP Request,200,OK,Thread Group 1-12,text,true,,300,1026184,567,567,http://localhost:8000/upload/,1876,0,54
1722583393168,1921,HTTP Request,200,OK,Thread Group 1-25,text,true,,300,1026236,566,566,http://localhost:8000/upload/,1921,0,43
1722583393161,1935,HTTP Request,200,OK,Thread Group 1-21,text,true,,300,1026210,565,565,http://localhost:8000/upload/,1935,0,51
1722583393209,1894,HTTP Request,200,OK,Thread Group 1-50,text,true,,300,1026132,564,564,http://localhost:8000/upload/,1894,0,3
1722583393160,1959,HTTP Request,200,OK,Thread Group 1-9,text,true,,300,1026261,563,563,http://localhost:8000/upload/,1959,0,59
1722583393209,1911,HTTP Request,200,OK,Thread Group 1-51,text,true,,300,1026184,562,562,http://localhost:8000/upload/,1911,0,3
1722583393171,1966,HTTP Request,200,OK,Thread Group 1-18,text,true,,300,1026145,561,561,http://localhost:8000/upload/,1966,0,45
1722583393218,1949,HTTP Request,200,OK,Thread Group 1-55,text,true,,300,1026145,560,560,http://localhost:8000/upload/,1949,0,2
1722583393218,1955,HTTP Request,200,OK,Thread Group 1-56,text,true,,300,1026249,559,559,http://localhost:8000/upload/,1955,0,4
1722583393161,2015,HTTP Request,200,OK,Thread Group 1-24,text,true,,300,1026262,558,558,http://localhost:8000/upload/,2015,0,80
1722583393188,1989,HTTP Request,200,OK,Thread Group 1-41,text,true,,300,1026210,557,557,http://localhost:8000/upload/,1989,0,56
1722583393245,1932,HTTP Request,200,OK,Thread Group 1-71,text,true,,300,1026210,556,556,http://localhost:8000/upload/,1932,0,1
1722583393171,2009,HTTP Request,200,OK,Thread Group 1-11,text,true,,300,1026197,555,555,http://localhost:8000/upload/,2009,0,26
1722583393187,1997,HTTP Request,200,OK,Thread Group 1-40,text,true,,300,1026197,554,554,http://localhost:8000/upload/,1997,0,53
1722583393212,1977,HTTP Request,200,OK,Thread Group 1-52,text,true,,300,1026249,553,553,http://localhost:8000/upload/,1977,0,4
1722583393183,2014,HTTP Request,200,OK,Thread Group 1-38,text,true,,300,1026249,552,552,http://localhost:8000/upload/,2014,0,49
1722583393220,1981,HTTP Request,200,OK,Thread Group 1-58,text,true,,300,1026223,551,551,http://localhost:8000/upload/,1981,0,4
1722583393228,1983,HTTP Request,200,OK,Thread Group 1-61,text,true,,300,1026197,550,550,http://localhost:8000/upload/,1983,0,4
1722583393163,2050,HTTP Request,200,OK,Thread Group 1-13,text,true,,300,1026223,549,549,http://localhost:8000/upload/,2050,0,86
