timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1722583946694,7743,HTTP Request,200,OK,Thread Group 1-39,text,true,,302,1026262,1200,1200,http://localhost:8000/upload/,7741,0,68
1722583946967,7489,HTTP Request,200,OK,Thread Group 1-340,text,true,,302,1026133,1199,1199,http://localhost:8000/upload/,7489,0,5
1722583946943,7558,HTTP Request,200,OK,Thread Group 1-314,text,true,,302,1026237,1198,1198,http://localhost:8000/upload/,7558,0,7
1722583947577,6924,HTTP Request,200,OK,Thread Group 1-958,text,true,,302,1026224,1198,1198,http://localhost:8000/upload/,6924,0,1
1722583947072,7442,HTTP Request,200,OK,Thread Group 1-443,text,true,,302,1026211,1196,1196,http://localhost:8000/upload/,7442,0,1
1722583946746,7769,HTTP Request,200,OK,Thread Group 1-124,text,true,,302,1026146,1195,1195,http://localhost:8000/upload/,7769,0,15
1722583947611,6921,HTTP Request,200,OK,Thread Group 1-991,text,true,,302,1026211,1194,1194,http://localhost:8000/upload/,6921,0,0
1722583947198,7357,HTTP Request,200,OK,Thread Group 1-568,text,true,,302,1026250,1193,1193,http://localhost:8000/upload/,7357,0,0
1722583947647,6922,HTTP Request,200,OK,Thread Group 1-1027,text,true,,302,1026264,1192,1192,http://localhost:8000/upload/,6922,0,0
1722583946934,7891,HTTP Request,200,OK,Thread Group 1-307,text,true,,302,1026133,1191,1191,http://localhost:8000/upload/,7891,0,7
1722583947224,7603,HTTP Request,200,OK,Thread Group 1-492,text,true,,302,1026224,1190,1190,http://localhost:8000/upload/,7603,0,0
1722583946705,8123,HTTP Request,200,OK,Thread Group 1-4,text,true,,302,1026248,1190,1190,http://localhost:8000/upload/,8123,0,59
1722583946965,7863,HTTP Request,200,OK,Thread Group 1-337,text,true,,302,1026185,1188,1188,http://localhost:8000/upload/,7863,0,5
1722583946739,8090,HTTP Request,200,OK,Thread Group 1-118,text,true,,302,1026224,1187,1187,http://localhost:8000/upload/,8089,0,103
1722583947517,7311,HTTP Request,200,OK,Thread Group 1-894,text,true,,302,1026224,1187,1187,http://localhost:8000/upload/,7311,0,1
1722583947496,7334,HTTP Request,200,OK,Thread Group 1-876,text,true,,302,1026250,1185,1185,http://localhost:8000/upload/,7334,0,1
1722583947324,7507,HTTP Request,200,OK,Thread Group 1-648,text,true,,302,1026211,1184,1184,http://localhost:8000/upload/,7507,0,0
1722583947392,7457,HTTP Request,200,OK,Thread Group 1-772,text,true,,302,1026159,1183,1183,http://localhost:8000/upload/,7457,0,0
1722583947371,7479,HTTP Request,200,OK,Thread Group 1-751,text,true,,302,1026224,1182,1182,http://localhost:8000/upload/,7479,0,0
1722583947742,7108,HTTP Request,200,OK,Thread Group 1-1121,text,true,,302,1026251,1181,1181,http://localhost:8000/upload/,7108,0,0
1722583947408,7445,HTTP Request,200,OK,Thread Group 1-787,text,true,,302,1026185,1180,1180,http://localhost:8000/upload/,7445,0,0
1722583947769,7085,HTTP Request,200,OK,Thread Group 1-1143,text,true,,302,1026225,1179,1179,http://localhost:8000/upload/,7085,0,2
1722583946946,7909,HTTP Request,200,OK,Thread Group 1-317,text,true,,302,1026172,1178,1178,http://localhost:8000/upload/,7909,0,8
1722583947665,7190,HTTP Request,200,OK,Thread Group 1-1045,text,true,,302,1026134,1178,1178,http://localhost:8000/upload/,7190,0,1
1722583946861,7994,HTTP Request,200,OK,Thread Group 1-229,text,true,,302,1026146,1176,1176,http://localhost:8000/upload/,7994,0,6
1722583946691,8165,HTTP Request,200,OK,Thread Group 1-71,text,true,,302,1026210,1175,1175,http://localhost:8000/upload/,8165,0,70
1722583947390,7466,HTTP Request,200,OK,Thread Group 1-767,text,true,,302,1026133,1174,1174,http://localhost:8000/upload/,7466,0,0
1722583947742,7115,HTTP Request,200,OK,Thread Group 1-1118,text,true,,302,1026134,1173,1173,http://localhost:8000/upload/,7115,0,0
1722583946864,7993,HTTP Request,200,OK,Thread Group 1-235,text,true,,302,1026146,1172,1172,http://localhost:8000/upload/,7993,0,19
1722583947693,7166,HTTP Request,200,OK,Thread Group 1-1074,text,true,,302,1026264,1171,1171,http://localhost:8000/upload/,7166,0,0
1722583946947,7912,HTTP Request,200,OK,Thread Group 1-320,text,true,,302,1026211,1171,1171,http://localhost:8000/upload/,7912,0,10
1722583946753,8125,HTTP Request,200,OK,Thread Group 1-131,text,true,,302,1026159,1169,1169,http://localhost:8000/upload/,8125,0,230
