timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1722583434065,5573,HTTP Request,200,OK,Thread Group 1-267,text,true,,302,1026185,52,52,http://localhost:8000/upload/,5573,0,1
1722583434000,5641,HTTP Request,200,OK,Thread Group 1-200,text,true,,302,1026237,51,51,http://localhost:8000/upload/,5641,0,2
1722583434370,5272,HTTP Request,200,OK,Thread Group 1-572,text,true,,302,1026172,50,50,http://localhost:8000/upload/,5272,0,0
1722583434139,5503,HTTP Request,200,OK,Thread Group 1-343,text,true,,302,1026159,49,49,http://localhost:8000/upload/,5503,0,0
1722583434430,5213,HTTP Request,200,OK,Thread Group 1-635,text,true,,302,1026146,48,48,http://localhost:8000/upload/,5213,0,1
1722583434016,5627,HTTP Request,200,OK,Thread Group 1-216,text,true,,302,1026198,47,47,http://localhost:8000/upload/,5627,0,2
1722583434256,5388,HTTP Request,200,OK,Thread Group 1-453,text,true,,302,1026133,46,46,http://localhost:8000/upload/,5388,0,43
1722583434232,5412,HTTP Request,200,OK,Thread Group 1-421,text,true,,302,1026263,45,45,http://localhost:8000/upload/,5412,0,1
1722583434681,4963,HTTP Request,200,OK,Thread Group 1-886,text,true,,302,1026133,44,44,http://localhost:8000/upload/,4963,0,1
1722583434095,5553,HTTP Request,200,OK,Thread Group 1-292,text,true,,302,1026263,43,43,http://localhost:8000/upload/,5553,0,1
1722583434502,5146,HTTP Request,200,OK,Thread Group 1-703,text,true,,302,1026172,42,42,http://localhost:8000/upload/,5146,0,0
1722583434630,5029,HTTP Request,200,OK,Thread Group 1-833,text,true,,302,1026172,41,41,http://localhost:8000/upload/,5029,0,1
1722583434124,5535,HTTP Request,200,OK,Thread Group 1-325,text,true,,302,1026198,40,40,http://localhost:8000/upload/,5535,0,2
1722583434645,5015,HTTP Request,200,OK,Thread Group 1-849,text,true,,302,1026185,39,39,http://localhost:8000/upload/,5015,0,0
1722583434541,5120,HTTP Request,200,OK,Thread Group 1-743,text,true,,302,1026185,38,38,http://localhost:8000/upload/,5120,0,0
1722583434544,5118,HTTP Request,200,OK,Thread Group 1-746,text,true,,302,1026211,37,37,http://localhost:8000/upload/,5118,0,4
1722583434487,5175,HTTP Request,200,OK,Thread Group 1-689,text,true,,302,1026172,36,36,http://localhost:8000/upload/,5175,0,3
1722583434620,5042,HTTP Request,200,OK,Thread Group 1-820,text,true,,302,1026198,35,35,http://localhost:8000/upload/,5042,0,0
1722583434648,5015,HTTP Request,200,OK,Thread Group 1-852,text,true,,302,1026146,34,34,http://localhost:8000/upload/,5015,0,0
1722583434315,5348,HTTP Request,200,OK,Thread Group 1-511,text,true,,302,1026133,33,33,http://localhost:8000/upload/,5348,0,0
1722583434619,5046,HTTP Request,200,OK,Thread Group 1-823,text,true,,302,1026250,32,32,http://localhost:8000/upload/,5046,0,1
1722583434663,5002,HTTP Request,200,OK,Thread Group 1-864,text,true,,302,1026159,31,31,http://localhost:8000/upload/,5002,0,0
1722583433872,5793,HTTP Request,200,OK,Thread Group 1-74,text,true,,302,1026184,30,30,http://localhost:8000/upload/,5793,0,201
1722583434620,5046,HTTP Request,200,OK,Thread Group 1-822,text,true,,302,1026237,29,29,http://localhost:8000/upload/,5046,0,0
1722583434640,5026,HTTP Request,200,OK,Thread Group 1-829,text,true,,302,1026211,28,28,http://localhost:8000/upload/,5026,0,1
1722583434021,5645,HTTP Request,200,OK,Thread Group 1-219,text,true,,302,1026159,27,27,http://localhost:8000/upload/,5645,0,6
1722583434174,5493,HTTP Request,200,OK,Thread Group 1-378,text,true,,302,1026185,26,26,http://localhost:8000/upload/,5493,0,0
1722583434560,5108,HTTP Request,200,OK,Thread Group 1-761,text,true,,302,1026185,25,25,http://localhost:8000/upload/,5108,0,0
1722583434101,5567,HTTP Request,200,OK,Thread Group 1-301,text,true,,302,1026198,24,24,http://localhost:8000/upload/,5567,0,1
1722583434201,5467,HTTP Request,200,OK,Thread Group 1-396,text,true,,302,1026211,23,23,http://localhost:8000/upload/,5467,0,3
1722583434182,5487,HTTP Request,200,OK,Thread Group 1-381,text,true,,302,1026237,22,22,http://localhost:8000/upload/,5487,0,17
1722583434349,5320,HTTP Request,200,OK,Thread Group 1-552,text,true,,302,1026250,21,21,http://localhost:8000/upload/,5320,0,0
1722583434425,5245,HTTP Request,200,OK,Thread Group 1-626,text,true,,302,1026185,20,20,http://localhost:8000/upload/,5245,0,1
1722583434106,5564,HTTP Request,200,OK,Thread Group 1-305,text,true,,302,1026159,19,19,http://localhost:8000/upload/,5564,0,2
1722583434381,5290,HTTP Request,200,OK,Thread Group 1-582,text,true,,302,1026185,18,18,http://localhost:8000/upload/,5290,0,1
1722583434586,5085,HTTP Request,200,OK,Thread Group 1-786,text,true,,302,1026198,17,17,http://localhost:8000/upload/,5085,0,0
1722583434173,5499,HTTP Request,200,OK,Thread Group 1-376,text,true,,302,1026211,16,16,http://localhost:8000/upload/,5499,0,0
1722583434699,4974,HTTP Request,200,OK,Thread Group 1-896,text,true,,302,1026133,15,15,http://localhost:8000/upload/,4974,0,6
1722583434446,5231,HTTP Request,200,OK,Thread Group 1-648,text,true,,302,1026237,14,14,http://localhost:8000/upload/,5231,0,1
1722583434674,5003,HTTP Request,200,OK,Thread Group 1-875,text,true,,302,1026159,13,13,http://localhost:8000/upload/,5003,0,0
1722583434033,5644,HTTP Request,200,OK,Thread Group 1-231,text,true,,302,1026185,12,12,http://localhost:8000/upload/,5644,0,0
1722583434614,5065,HTTP Request,200,OK,Thread Group 1-817,text,true,,302,1026133,11,11,http://localhost:8000/upload/,5065,0,0
1722583434575,5105,HTTP Request,200,OK,Thread Group 1-778,text,true,,302,1026172,10,10,http://localhost:8000/upload/,5105,0,0
1722583433877,5803,HTTP Request,200,OK,Thread Group 1-80,text,true,,302,1026171,9,9,http://localhost:8000/upload/,5803,0,237
1722583434226,5455,HTTP Request,200,OK,Thread Group 1-416,text,true,,302,1026146,8,8,http://localhost:8000/upload/,5455,0,1
1722583434137,5545,HTTP Request,200,OK,Thread Group 1-340,text,true,,302,1026185,7,7,http://localhost:8000/upload/,5545,0,1
1722583434606,5077,HTTP Request,200,OK,Thread Group 1-810,text,true,,302,1026172,6,6,http://localhost:8000/upload/,5077,0,1
1722583434145,5538,HTTP Request,200,OK,Thread Group 1-345,text,true,,302,1026198,5,5,http://localhost:8000/upload/,5538,0,0
1722583434113,5570,HTTP Request,200,OK,Thread Group 1-315,text,true,,302,1026172,4,4,http://localhost:8000/upload/,5570,0,2
1722583434289,5396,HTTP Request,200,OK,Thread Group 1-485,text,true,,302,1026133,3,3,http://localhost:8000/upload/,5396,0,3
1722583434670,5029,HTTP Request,200,OK,Thread Group 1-873,text,true,,302,1026250,2,2,http://localhost:8000/upload/,5029,0,0
1722583433863,5842,HTTP Request,200,OK,Thread Group 1-43,text,true,,302,1026171,1,1,http://localhost:8000/upload/,5842,0,237
